row_id,comment,human_response_reference,restaurant,period,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__generated_response,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__token_count,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__mean_nll_per_token,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__perplexity,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__inverse_perplexity_0_1,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__valid_for_fluency,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__score_error,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__score_error_message,Gemini_Generated_Response_Persona_sofisticada_e_formal__generated_response,Gemini_Generated_Response_Persona_sofisticada_e_formal__token_count,Gemini_Generated_Response_Persona_sofisticada_e_formal__mean_nll_per_token,Gemini_Generated_Response_Persona_sofisticada_e_formal__perplexity,Gemini_Generated_Response_Persona_sofisticada_e_formal__inverse_perplexity_0_1,Gemini_Generated_Response_Persona_sofisticada_e_formal__valid_for_fluency,Gemini_Generated_Response_Persona_sofisticada_e_formal__score_error,Gemini_Generated_Response_Persona_sofisticada_e_formal__score_error_message,llama4_Generated_Response_Persona_sofisticada_e_formal__generated_response,llama4_Generated_Response_Persona_sofisticada_e_formal__token_count,llama4_Generated_Response_Persona_sofisticada_e_formal__mean_nll_per_token,llama4_Generated_Response_Persona_sofisticada_e_formal__perplexity,llama4_Generated_Response_Persona_sofisticada_e_formal__inverse_perplexity_0_1,llama4_Generated_Response_Persona_sofisticada_e_formal__valid_for_fluency,llama4_Generated_Response_Persona_sofisticada_e_formal__score_error,llama4_Generated_Response_Persona_sofisticada_e_formal__score_error_message
24,"A experiência não justificou o valor pago. Fomos no happy hour e enfrentamos cardápio confuso logo no início. Quando o carpaccio chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve tempo de espera acima do esperado, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Belém e saí com impressão melhor do que tive em Manaus.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,"Agradecemos por compartilhar sua percepção e sentimos que a experiência relatada tenha sido aquém do esperado. Em relação à experiência no happy hour, lamentamos, contudo, a observação quanto à temperatura do prato, pois esse é um aspecto essencial da experiência. Também registramos com atenção seu apontamento sobre o tempo de atendimento, tema que merece o devido cuidado. Agradecemos por dividir sua percepção conosco, pois ela contribui de forma relevante para nossa busca constante por excelência.",100,4.443651,85.084997,0.011753,True,False,,Pedimos desculpas se a apresentação do prato não correspondeu ao padrão de elegância que prezamos. Sua observação foi encaminhada à nossa equipe de cozinha para averiguação e aprimoramento imediato.,36,4.828057,124.967948,0.008002,True,False,,"Prezado(a) cliente, pedimos sinceras desculpas pelo cardápio confuso durante sua visita. Valorizamos seu retorno e trabalharemos para melhorar.",31,5.328272,206.081628,0.004852,True,False,
25,"A experiência não justificou o valor pago. Fomos no happy hour e enfrentamos cardápio confuso logo no início. Quando o bolinho de bacalhau chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve cobrança que gerou dúvida, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,"Lamentamos saber que sua passagem pela casa não ocorreu da forma esperada. Em relação à experiência no happy hour, compreendemos igualmente sua percepção em relação ao valor, sobretudo quando alguns pontos da experiência não corresponderam plenamente ao esperado. Sua observação sobre o cardápio também é pertinente e será considerada com a atenção que merece. Agradecemos por dividir sua percepção conosco, pois ela contribui de forma relevante para nossa busca constante por excelência.",91,4.319907,75.18165,0.013301,True,False,,Ficamos felizes que o espaço kids tenha proporcionado tranquilidade para sua refeição em família. Prezar pelo bem-estar de todas as gerações é um compromisso intrínseco do Restaurante A.,38,5.517682,249.057072,0.004015,True,False,,"Prezado(a) cliente, pedimos sinceras desculpas pelo cardápio confuso durante sua visita. Seu feedback é essencial para nosso aprimoramento. Esperamos uma nova oportunidade.",34,5.26882,194.186742,0.00515,True,False,
26,"Saí frustrado com a visita de hoje. Fomos no happy hour e enfrentamos cardápio confuso logo no início. Quando o carpaccio chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve fila de espera grande, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Natal e saí com impressão melhor do que tive em Manaus. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,"Lamentamos saber que sua passagem pela casa não ocorreu da forma esperada. Em relação à experiência no happy hour, compreendemos igualmente sua percepção em relação ao valor, sobretudo quando alguns pontos da experiência não corresponderam plenamente ao esperado. Sua observação sobre o cardápio também é pertinente e será considerada com a atenção que merece. Seu retorno é importante para que sigamos aperfeiçoando cada detalhe da experiência oferecida em nossa casa.",85,4.509304,90.85852,0.011006,True,False,,Agradecemos por destacar a temperatura ideal de nossas bebidas. Acreditamos que o cuidado com os detalhes é o que define uma experiência de verdadeira alta gastronomia.,32,4.715459,111.66009,0.008956,True,False,,Pedimos desculpas pela experiência insatisfatória. pela ocorrência de cardápio confuso. Seu feedback é essencial para nosso aprimoramento. Esperamos uma nova oportunidade.,28,5.854239,348.709427,0.002868,True,False,
27,"Saí frustrado com a visita de hoje. Fomos no aniversário e enfrentamos demora no atendimento logo no início. Quando o petit gâteau chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve prato veio morno, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,"Lamentamos saber que sua passagem pela casa não ocorreu da forma esperada. Em relação à experiência em uma ocasião de aniversário, lamentamos, contudo, a observação quanto à temperatura do prato, pois esse é um aspecto essencial da experiência. Também registramos com atenção seu apontamento sobre o tempo de atendimento, tema que merece o devido cuidado. Seu retorno é importante para que sigamos aperfeiçoando cada detalhe da experiência oferecida em nossa casa.",87,4.363924,78.564783,0.012728,True,False,,"Lamentamos que a porção servida tenha parecido insuficiente para suas expectativas. Nossos pratos são elaborados visando um equilíbrio harmonioso entre sofisticação, sabor e satisfação.",30,5.594553,268.957526,0.003718,True,False,,Sinto muito pela experiência relatada. pela ocorrência de demora. Seu feedback é essencial para nosso aprimoramento. Esperamos uma nova oportunidade.,25,6.095591,443.896129,0.002253,True,False,
28,"A proposta do restaurante é boa, mas o serviço não acompanhou. Fomos no aniversário e enfrentamos prato veio morno logo no início. Quando o mignon com fritas chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve música muito alta, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Recife e saí com impressão melhor do que tive em Manaus.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,"Seu comentário merece nossa inteira atenção, e lamentamos sinceramente os aspectos que geraram insatisfação. Em relação à experiência em uma ocasião de aniversário, lamentamos, contudo, a observação quanto à temperatura do prato, pois esse é um aspecto essencial da experiência. Sentimos que o nível do som tenha interferido em seu conforto durante a visita. Agradecemos por dividir sua percepção conosco, pois ela contribui de forma relevante para nossa busca constante por excelência.",94,4.110466,60.975155,0.0164,True,False,,É um prazer saber que a seleção musical contribuiu positivamente para sua noite. Curamos nossas atrações com rigor para que harmonizem com a atmosfera refinada de nossa casa.,32,5.217328,184.440713,0.005422,True,False,,"Prezado(a) cliente, lamentamos profundamente pelo música muito alta durante sua visita. Valorizamos seu retorno e trabalharemos para melhorar.",30,5.997251,402.321304,0.002486,True,False,
29,"A casa é bonita e o cardápio chama atenção, mas a execução não foi das melhores. Fomos no happy hour e pedimos carpaccio. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O comida bem servida ajuda bastante, mas houve prato veio morno e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,"Prezado(a) cliente, lamentamos sinceramente que sua visita não tenha correspondido às expectativas. Em relação à experiência no happy hour, lamentamos, contudo, a observação quanto à temperatura do prato, pois esse é um aspecto essencial da experiência. Lamentamos que a condução do atendimento não tenha mantido a consistência esperada ao longo da experiência. Seu retorno é importante para que sigamos aperfeiçoando cada detalhe da experiência oferecida em nossa casa.",94,4.250095,70.112098,0.014263,True,False,,Agradecemos imensamente por sua preferência contínua. É uma honra para o Restaurante A fazer parte de sua rotina de celebrações e momentos significativos.,30,5.851378,347.713353,0.002876,True,False,,"Prezado(a) cliente, ficamos gratos pelo seu retorno. Ficamos satisfeitos que parte da experiência tenha sido agradável, porém reconhecemos que o prato veio morno precisa ser revisto. Esperamos recebê-lo(a) novamente.",51,4.635042,103.032216,0.009706,True,False,
30,"Fui ao restaurante no almoço de trabalho e saí muito satisfeito. Pedimos mignon com fritas e moqueca de camarão, ambos bem servidos e saborosos. O climatização boa fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado.","Muito obrigado pelo seu comentário. É gratificante saber que conseguimos proporcionar uma boa experiência em nossa casa. Seu reconhecimento à equipe e aos nossos pratos é muito importante para nós. Atenciosamente, Restaurante A",Restaurante A,before,"Prezado(a) cliente, recebemos seu comentário com grande satisfação. É especialmente gratificante saber que sua experiência em um almoço de trabalho foi marcada de forma tão positiva. Será uma satisfação compartilhar seu reconhecimento ao atendimento de [funcionário], menção que muito nos honra. Será uma satisfação acolhê-lo(a) novamente em uma próxima visita ao Restaurante A.",74,5.008351,149.657796,0.006682,True,False,,"Prezado(a) cliente, ficamos satisfeitos que a agilidade de nossa cozinha tenha sido notada. Nossa equipe técnica trabalha com afinco para que o tempo de preparo jamais comprometa a excelência.",39,5.126019,168.345679,0.00594,True,False,,"Prezado(a) cliente, é com imensa satisfação que recebemos por seu amável comentário sobre o mignon com fritas. Esperamos ter o prazer de recebê-lo(a) novamente em breve.",44,4.488697,89.005401,0.011235,True,False,
31,"O ambiente continua agradável, porém tive uma experiência irregular desta vez. Fomos no almoço de domingo e pedimos bolinho de bacalhau. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O decoração sofisticada ajuda bastante, mas houve ponto da carne diferente do pedido e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,"Recebemos sua mensagem com atenção e agradecemos pela franqueza de suas observações. Apreciamos saber que parte de sua experiência foi positiva e merece ser destacada. Saber que o ambiente, em seus detalhes, foi percebido de forma positiva nos deixa particularmente contentes. Seguiremos atentos aos pontos mencionados, sem deixar de valorizar os aspectos positivos de sua experiência.",74,4.328302,75.815436,0.01319,True,False,,Lamentamos qualquer transtorno causado pela espera por acomodação. Estamos aprimorando nossa logística de recepção para garantir que sua entrada seja tão fluida quanto o restante do serviço.,32,5.249797,190.527653,0.005249,True,False,,"Prezado(a) cliente, ficamos gratos pelo seu retorno. É gratificante saber que alguns aspectos agradaram, porém reconhecemos que o ponto da carne diferente do pedido precisa ser revisto. Trabalharemos para oferecer uma experiência completa em sua próxima visita.",55,4.633972,102.922028,0.009716,True,False,
32,"Voltei ao restaurante depois de um tempo e gostei bastante. Pedimos medalhão ao molho madeira e camarão internacional, ambos bem servidos e saborosos. O vista da parte superior fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado.","Muito obrigado pelo seu comentário. É gratificante saber que conseguimos proporcionar uma boa experiência em nossa casa. Seu reconhecimento à equipe e aos nossos pratos é muito importante para nós. Atenciosamente, Restaurante A",Restaurante A,before,"Prezado(a) cliente, agradecemos sinceramente por suas palavras tão gentis. É especialmente gratificante saber que sua experiência em seu almoço foi marcada de forma tão positiva. Será uma satisfação compartilhar seu reconhecimento ao atendimento de [funcionário], menção que muito nos honra. Esperamos ter o prazer de recebê-lo(a) novamente em breve para mais momentos memoráveis.",77,4.60505,99.987943,0.010001,True,False,,É gratificante receber seu feedback positivo sobre o frescor de nossos insumos. O Restaurante A mantém protocolos rígidos de seleção para que cada prato entregue o melhor do mar à sua mesa.,37,5.539572,254.569081,0.003928,True,False,,"Prezado(a) cliente, agradecemos pelo reconhecimento ao atendimento de [funcionário]. Será uma honra recebê-lo(a) novamente.",29,4.844698,127.064897,0.00787,True,False,
33,"Saí frustrado com a visita de hoje. Fomos no happy hour e enfrentamos demora no atendimento logo no início. Quando o lagosta grelhada chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve garçom pouco atento, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,"Lamentamos saber que sua passagem pela casa não ocorreu da forma esperada. Em relação à experiência no happy hour, também registramos com atenção seu apontamento sobre o tempo de atendimento, tema que merece o devido cuidado. Lamentamos que a condução do atendimento não tenha mantido a consistência esperada ao longo da experiência. Registramos suas observações com respeito e consideração, certos de que retornos como o seu são valiosos para nosso aprimoramento.",86,4.804718,122.085119,0.008191,True,False,,"Estimado(a) cliente, agradecemos por exaltar a cordialidade de nossos atendentes. Transmitiremos sua satisfação a todo o time, que se dedica a oferecer um atendimento pautado na deferência.",46,4.61287,100.772975,0.009923,True,False,,"Prezado(a) cliente, lamentamos profundamente pelo demora durante sua visita. Valorizamos seu retorno e trabalharemos para melhorar.",28,5.707196,301.025878,0.003322,True,False,
34,"Infelizmente a experiência ficou abaixo do esperado. Fomos no jantar em família e enfrentamos cardápio confuso logo no início. Quando o arroz dos mares chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve garçom pouco atento, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,"Lamentamos saber que sua passagem pela casa não ocorreu da forma esperada. Em relação à experiência em um jantar em família, lamentamos, contudo, a observação quanto à temperatura do prato, pois esse é um aspecto essencial da experiência. Lamentamos que a condução do atendimento não tenha mantido a consistência esperada ao longo da experiência. Registramos suas observações com respeito e consideração, certos de que retornos como o seu são valiosos para nosso aprimoramento.",88,4.556981,95.295311,0.010494,True,False,,Pedimos desculpas por qualquer imprecisão no ponto da carne solicitado. Sua percepção foi compartilhada com nosso Chef para assegurar que a execução técnica seja rigorosamente respeitada.,30,5.449701,232.688543,0.004298,True,False,,"Prezado(a) cliente, pedimos sinceras desculpas pela ocorrência de cardápio confuso. Valorizamos seu retorno e trabalharemos para melhorar.",30,5.428069,227.709032,0.004392,True,False,
35,"Ambiente agradável e experiência muito positiva no almoço de trabalho. Pedimos peixe à delícia e mignon com fritas, ambos bem servidos e saborosos. O decoração sofisticada fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.","Ficamos honrados com sua avaliação. Nossa equipe se dedica diariamente para manter o padrão de qualidade da casa e comentários como o seu nos motivam a continuar. Esperamos sua próxima visita. Atenciosamente, Restaurante A",Restaurante A,before,"Prezado(a) cliente, recebemos seu comentário com grande satisfação. É especialmente gratificante saber que sua experiência em um almoço de trabalho foi marcada de forma tão positiva. Será uma satisfação compartilhar seu reconhecimento ao atendimento de [funcionário], menção que muito nos honra. Esperamos ter o prazer de recebê-lo(a) novamente em breve para mais momentos memoráveis.",74,4.661099,105.752235,0.009456,True,False,,Ficamos lisonjeados com seu elogio à nossa carta de drinks autorais. Nossa mixologia busca unir criatividade e sofisticação para surpreender os paladares mais exigentes.,35,5.812589,334.483882,0.00299,True,False,,"Prezado(a) cliente, é com imensa satisfação que recebemos por ter nos escolhido para seu almoço de trabalho. Esperamos ter o prazer de recebê-lo(a) novamente em breve.",41,4.36305,78.496182,0.012739,True,False,
36,"Ambiente agradável e experiência muito positiva no happy hour. Pedimos feijão baião e casquinha de caranguejo, ambos bem servidos e saborosos. O música ao vivo agradável fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um jantar especial.","Ficamos honrados com sua avaliação. Nossa equipe se dedica diariamente para manter o padrão de qualidade da casa e comentários como o seu nos motivam a continuar. Esperamos sua próxima visita. Atenciosamente, Restaurante A",Restaurante A,before,"Receber um retorno como o seu é motivo de grande contentamento para nossa equipe. É especialmente gratificante saber que sua experiência no happy hour foi marcada de forma tão positiva. Será uma satisfação compartilhar seu reconhecimento ao atendimento de [funcionário], menção que muito nos honra. Esperamos ter o prazer de recebê-lo(a) novamente em breve para mais momentos memoráveis.",76,4.835528,125.905031,0.007942,True,False,,Agradecemos por escolher o Restaurante A para seu momento de confraternização. É uma satisfação oferecer um ambiente que propicie diálogos agradáveis e experiências gastronômicas de alto nível.,38,5.121145,167.52712,0.005969,True,False,,É motivo de orgulho receber por seu amável comentário sobre o feijão baião. Esperamos ter o prazer de recebê-lo(a) novamente em breve.,32,4.271048,71.596635,0.013967,True,False,
37,"O restaurante é bonito e a proposta é boa, mas alguns pontos deixaram a desejar. Fomos no aniversário e pedimos lagosta grelhada. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O atendimento cordial ajuda bastante, mas houve tempo de espera acima do esperado e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever a postura da equipe.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,"Agradecemos por nos relatar sua experiência com tanta clareza e consideração. Ficamos satisfeitos em saber que houve aspectos positivos em sua visita. É muito bom saber que lagosta grelhada esteve à altura de sua expectativa. Agradecemos, ao mesmo tempo, pelos reconhecimentos e pelas observações, ambos fundamentais para nosso aprimoramento contínuo.",68,4.542912,93.963981,0.010642,True,False,,Lamentamos que a temperatura do prato não estivesse ideal no momento do serviço. Reforçaremos nossos protocolos de saída de pedidos para assegurar que a experiência seja impecável.,32,5.027141,152.496343,0.006558,True,False,,"Prezado(a) cliente, ficamos gratos pelo seu retorno. Ficamos satisfeitos que parte da experiência tenha sido agradável, porém reconhecemos que o tempo de espera acima do esperado precisa ser revisto. Esperamos recebê-lo(a) novamente.",53,4.046508,57.197365,0.017483,True,False,
38,"O ambiente continua agradável, porém tive uma experiência irregular desta vez. Fomos no comemoração de namoro e pedimos moqueca de camarão. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O música ao vivo agradável ajuda bastante, mas houve ponto da carne diferente do pedido e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,"Recebemos sua mensagem com atenção e agradecemos pela franqueza de suas observações. É valioso para nós perceber que, mesmo diante de ressalvas, alguns pontos tenham sido bem avaliados. Ficamos satisfeitos em perceber que a atmosfera da casa colaborou para tornar a visita mais agradável. Seguiremos atentos aos pontos mencionados, sem deixar de valorizar os aspectos positivos de sua experiência.",76,3.958461,52.376659,0.019092,True,False,,Ficamos satisfeitos que a organização e a limpeza de nossa unidade tenham sido notadas. Zelamos pela manutenção de nosso espaço para garantir seu total conforto e bem-estar.,34,4.70483,110.479521,0.009051,True,False,,"Agradecemos por suas observações sobre nossa casa. É gratificante saber que alguns aspectos agradaram, e lamentamos pelo ponto da carne diferente do pedido. Esperamos recebê-lo(a) novamente.",45,4.773812,118.369586,0.008448,True,False,
39,"A proposta do restaurante é boa, mas o serviço não acompanhou. Fomos no happy hour e enfrentamos cobrança que gerou dúvida logo no início. Quando o casquinha de caranguejo chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve acompanhamento sem sabor, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Belém e saí com impressão melhor do que tive em Manaus.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,"Lamentamos saber que sua passagem pela casa não ocorreu da forma esperada. Em relação à experiência no happy hour, lamentamos, contudo, a observação quanto à temperatura do prato, pois esse é um aspecto essencial da experiência. Compreendemos igualmente sua percepção em relação ao valor, sobretudo quando alguns pontos da experiência não corresponderam plenamente ao esperado. Agradecemos por nos oferecer a oportunidade de refletir sobre sua experiência com a seriedade que ela exige.",92,4.17815,65.245019,0.015327,True,False,,É uma honra saber que nossa moqueca cearense lhe proporcionou uma memória gastronômica prazerosa. Agradecemos a visita e aguardamos seu retorno para novas celebrações em Manaus.,35,5.025061,152.179559,0.006571,True,False,,Pedimos desculpas pela experiência insatisfatória. pelo cobrança que gerou dúvida durante sua visita. Seu feedback é essencial para nosso aprimoramento. Esperamos uma nova oportunidade.,30,5.925094,374.313488,0.002672,True,False,
40,"Tivemos uma ótima experiência no encontro com amigos. Pedimos petit gâteau e filé à parmegiana, ambos bem servidos e saborosos. O decoração sofisticada fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.","Agradecemos imensamente a sua visita e ficamos muito felizes em saber que a experiência foi positiva. Trabalhamos diariamente para oferecer atendimento de qualidade, boa gastronomia e um ambiente agradável. Esperamos recebê-lo novamente em breve. Atenciosamente, Restaurante A",Restaurante A,before,"Prezado(a) cliente, recebemos seu comentário com grande satisfação. É especialmente gratificante saber que sua experiência em seu almoço foi marcada de forma tão positiva. Será uma satisfação compartilhar seu reconhecimento ao atendimento de [funcionário], menção que muito nos honra. Será um prazer recebê-lo(a) novamente para uma nova experiência à altura de sua expectativa.",72,4.893152,133.373336,0.007498,True,False,,"Prezado(a) cliente, agradecemos por valorizar a apresentação de nossa mesa. Acreditamos que a estética compõe parte essencial do prazer de uma refeição sofisticada e profissional.",35,4.883783,132.129611,0.007568,True,False,,"Prezado(a) cliente, ficamos imensamente gratos ao saber que o filé à parmegiana proporcionou uma experiência memorável. Esperamos ter o prazer de recebê-lo(a) novamente em breve.",45,4.862917,129.40117,0.007728,True,False,
