row_id,comment,human_response_reference,restaurant,period,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__generated_response,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__token_count,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__mean_nll_per_token,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__perplexity,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__inverse_perplexity_0_1,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__valid_for_fluency,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__score_error,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__score_error_message,Gemini_Generated_Response_Persona_acolhedora_e_informal__generated_response,Gemini_Generated_Response_Persona_acolhedora_e_informal__token_count,Gemini_Generated_Response_Persona_acolhedora_e_informal__mean_nll_per_token,Gemini_Generated_Response_Persona_acolhedora_e_informal__perplexity,Gemini_Generated_Response_Persona_acolhedora_e_informal__inverse_perplexity_0_1,Gemini_Generated_Response_Persona_acolhedora_e_informal__valid_for_fluency,Gemini_Generated_Response_Persona_acolhedora_e_informal__score_error,Gemini_Generated_Response_Persona_acolhedora_e_informal__score_error_message,llama4_Generated_Response_Persona_acolhedora_e_informal__generated_response,llama4_Generated_Response_Persona_acolhedora_e_informal__token_count,llama4_Generated_Response_Persona_acolhedora_e_informal__mean_nll_per_token,llama4_Generated_Response_Persona_acolhedora_e_informal__perplexity,llama4_Generated_Response_Persona_acolhedora_e_informal__inverse_perplexity_0_1,llama4_Generated_Response_Persona_acolhedora_e_informal__valid_for_fluency,llama4_Generated_Response_Persona_acolhedora_e_informal__score_error,llama4_Generated_Response_Persona_acolhedora_e_informal__score_error_message
10,"O ambiente continua agradável, porém tive uma experiência irregular desta vez. Fomos no comemoração de namoro e pedimos feijão baião. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O música ao vivo agradável ajuda bastante, mas houve garçom pouco atento e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,"Que bom ler isso! Nosso time se dedica muito pra atender com atenção e cuidado. A gente capricha bastante pra que cada prato seja especial. Volte sempre, vai ser ótimo te receber de novo!",40,5.82145,337.461096,0.002963,True,False,,"Moqueca de lagosta é uma escolha e tanto, né? Ficamos radiantes que você se deliciou! Já estamos preparando tudo para quando você resolver voltar e se surpreender de novo.",38,5.459831,235.05764,0.004254,True,False,,Muito obrigado! É bom saber que gostou de alguns pontos. Vamos trabalhar para melhorar o feijão baião.,20,5.114464,166.411528,0.006009,True,False,
11,"Ambiente agradável e experiência muito positiva no jantar em família. Pedimos camarão iracema e carpaccio, ambos bem servidos e saborosos. O atendimento cordial fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.","Muito obrigado pelo seu comentário. É gratificante saber que conseguimos proporcionar uma boa experiência em nossa casa. Seu reconhecimento à equipe e aos nossos pratos é muito importante para nós. Atenciosamente, Restaurante A",Restaurante A,before,A gente valoriza bastante seu retorno. Nosso time se dedica muito pra atender com atenção e cuidado. A gente capricha bastante pra que cada prato seja especial. A gente agradece de verdade seu retorno.,40,5.053317,156.540861,0.006388,True,False,,"Poxa, sentimos muito que o atendimento não foi nota dez dessa vez. Queremos que você sinta nosso carinho em cada gesto, por isso vamos conversar com a equipe para ajustar os ponteiros. Apareça de novo!",44,5.204349,182.062232,0.005493,True,False,,Muito obrigado pelo feedback! Ficamos felizes que você gostou do camarão iracema. Esperamos recebê-lo novamente!,23,5.943063,381.100371,0.002624,True,False,
12,"Tenho carinho pelo restaurante, mas nesta visita saí com sensação mista. Fomos no aniversário e pedimos feijão baião. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O decoração sofisticada ajuda bastante, mas houve garçom pouco atento e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o tempo de entrega. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,"Que bom ler isso! Nosso time se dedica muito pra atender com atenção e cuidado. A gente capricha bastante pra que cada prato seja especial. Volte sempre, vai ser ótimo te receber de novo!",40,5.82145,337.461096,0.002963,True,False,,Que alegria que você curtiu a variedade do nosso cardápio e o astral do restaurante! É um prazer enorme ver nossos clientes satisfeitos. Já estamos te esperando para a próxima rodada!,36,5.163309,174.741737,0.005723,True,False,,Obrigado pelo feedback! Ficamos felizes que parte da experiência foi boa. Lamentamos pelo feijão baião e vamos melhorar!,25,5.286909,197.731313,0.005057,True,False,
13,"O restaurante é bonito e a proposta é boa, mas alguns pontos deixaram a desejar. Fomos no almoço de domingo e pedimos feijão baião. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O climatização boa ajuda bastante, mas houve garçom pouco atento e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o tempo de entrega.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,Que bom ler isso! O carinho no atendimento é algo que buscamos sempre manter. A cozinha trabalha com bastante cuidado pra entregar qualidade e sabor. Vai ser um prazer te receber outra vez!,37,5.314368,203.236078,0.00492,True,False,,Ficamos felizes que nossa carta de vinhos te agradou! A gente escolhe cada rótulo com muito carinho para combinar direitinho com os pratos. Volte logo para mais um brinde!,37,5.754315,315.54929,0.003169,True,False,,Obrigado pelo feedback! Lamentamos pelo garçom pouco atento. Estamos trabalhando para melhorar!,18,5.96678,390.246936,0.002562,True,False,
14,"A experiência não justificou o valor pago. Fomos no jantar em família e enfrentamos acompanhamento sem sabor logo no início. Quando o bolinho de bacalhau chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve cardápio confuso, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Fortaleza e saí com impressão melhor do que tive em Manaus.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Ficamos felizes demais com seu comentário! Sabemos que a espera pode incomodar e vamos olhar isso com atenção. Esperamos te ver por aqui novamente!,31,5.393078,219.879205,0.004548,True,False,,"Oi! Pedimos desculpas pelo erro no pedido, mas que bom que conseguimos corrigir rapidinho para você aproveitar. Na próxima, vamos conferir tudo com atenção redobrada para ser perfeito de primeira!",41,5.389421,219.076605,0.004565,True,False,,Pedimos desculpas pela experiência. Vamos trabalhar para melhorar. Esperamos uma nova oportunidade.,16,4.561126,95.69119,0.01045,True,False,
15,"Infelizmente a experiência ficou abaixo do esperado. Fomos no comemoração de namoro e enfrentamos prato veio morno logo no início. Quando o medalhão ao molho madeira chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve garçom pouco atento, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Fortaleza e saí com impressão melhor do que tive em Manaus.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Que bom ler isso! A cozinha trabalha com bastante cuidado pra entregar qualidade e sabor. Sabemos que a espera pode incomodar e vamos olhar isso com atenção. Vai ser um prazer te receber outra vez!,40,5.19781,180.875635,0.005529,True,False,,"Caramba, ser a melhor opção de frutos do mar da região é um baita elogio! Muito obrigado pela confiança no nosso trabalho. Continuaremos nos esforçando para manter esse padrão para você.",39,4.902209,134.586727,0.00743,True,False,,Pedimos desculpas pela experiência. Vamos trabalhar para melhorar. Esperamos uma nova oportunidade.,16,4.561126,95.69119,0.01045,True,False,
16,"A experiência não justificou o valor pago. Fomos no comemoração de namoro e enfrentamos cobrança que gerou dúvida logo no início. Quando o carpaccio chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve fila de espera grande, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Recife e saí com impressão melhor do que tive em Manaus.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,Muito bom saber disso! Sabemos que a espera pode incomodar e vamos olhar isso com atenção. Esperamos te ver por aqui novamente!,27,5.283383,197.035392,0.005075,True,False,,Que legal que você notou o cuidado desde a entrada até o manobrista! A gente acredita que a boa experiência começa logo na chegada. Valeu demais pelo reconhecimento!,33,5.745184,312.681288,0.003198,True,False,,Lamentamos pela experiência. Seu feedback nos ajuda a melhorar nossos serviços. Obrigado por compartilhar.,19,4.645023,104.065746,0.009609,True,False,
17,"Tivemos uma ótima experiência no jantar em família. Pedimos camarão iracema e camarão jangadeiro, ambos bem servidos e saborosos. O vista da parte superior fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado.","Ficamos honrados com sua avaliação. Nossa equipe se dedica diariamente para manter o padrão de qualidade da casa e comentários como o seu nos motivam a continuar. Esperamos sua próxima visita. Atenciosamente, Restaurante A",Restaurante A,before,Lamentamos de verdade por essa experiência. Nosso time se dedica muito pra atender com atenção e cuidado. A gente capricha bastante pra que cada prato seja especial. Seu retorno faz diferença pra gente.,39,5.603772,271.448297,0.003684,True,False,,"Oi! Obrigado por nos contar sobre a textura do prato. A gente quer que tudo saia impecável da cozinha, então vamos conversar com o Chef para ajustar esse ponto. Esperamos te ver de novo!",42,4.788582,120.130941,0.008324,True,False,,Muito obrigado por nos visitar! Ficamos felizes com o retorno positivo. Volte sempre!,17,6.627188,755.354918,0.001324,True,False,
18,"A proposta do restaurante é boa, mas o serviço não acompanhou. Fomos no almoço de domingo e enfrentamos música muito alta logo no início. Quando o filé à parmegiana chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve prato veio morno, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Fortaleza e saí com impressão melhor do que tive em Manaus.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Que bom ler isso! A cozinha trabalha com bastante cuidado pra entregar qualidade e sabor. Sabemos que a espera pode incomodar e vamos olhar isso com atenção. Vai ser um prazer te receber outra vez!,40,5.19781,180.875635,0.005529,True,False,,"Nossas sobremesas são feitas para adoçar a vida, que alegria saber que você amou! Na próxima visita, tente experimentar um sabor novo, você vai adorar a surpresa.",37,5.102721,164.468775,0.00608,True,False,,Pedimos desculpas pelos problemas relatados. Estamos trabalhando para oferecer uma experiência melhor.,14,4.839347,126.38678,0.007912,True,False,
19,"A experiência não justificou o valor pago. Fomos no almoço de trabalho e enfrentamos prato veio morno logo no início. Quando o camarão iracema chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve cobrança que gerou dúvida, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Belém e saí com impressão melhor do que tive em Manaus. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Isso deixa nosso dia mais leve por aqui! A cozinha trabalha com bastante cuidado pra entregar qualidade e sabor. Sabemos que a espera pode incomodar e vamos olhar isso com atenção. Vai ser um prazer te receber outra vez!,44,4.987313,146.542105,0.006824,True,False,,"Oi! Valeu pelo toque sincero sobre o bar. Em dias de casa cheia a gente corre muito, mas vamos rever os processos para agilizar os drinks. Esperamos você para uma rodada em breve!",44,5.314026,203.166605,0.004922,True,False,,Pedimos desculpas pela experiência. Vamos trabalhar para melhorar. Esperamos uma nova oportunidade.,16,4.561126,95.69119,0.01045,True,False,
20,"O restaurante é bonito e a proposta é boa, mas alguns pontos deixaram a desejar. Fomos no almoço de domingo e pedimos peixe à delícia. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O climatização boa ajuda bastante, mas houve cobrança que gerou dúvida e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever a postura da equipe.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,"Isso deixa nosso dia mais leve por aqui! Nosso time se dedica muito pra atender com atenção e cuidado. A gente capricha bastante pra que cada prato seja especial. Volte sempre, vai ser ótimo te receber de novo!",44,5.542757,255.381002,0.003916,True,False,,Saber que o Camarão Restaurante A foi um sucesso na sua mesa nos deixa muito orgulhosos! É gratificante ver que nosso trabalho vale a pena. Volte sempre para matar a vontade!,40,5.436647,229.670791,0.004354,True,False,,Obrigado pelo feedback! Ficamos felizes que parte da experiência foi boa. Lamentamos pelo peixe à delícia e vamos melhorar!,26,5.321974,204.787693,0.004883,True,False,
21,"Infelizmente a experiência ficou abaixo do esperado. Fomos no almoço de domingo e enfrentamos fila de espera grande logo no início. Quando o medalhão ao molho madeira chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve cobrança que gerou dúvida, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Natal e saí com impressão melhor do que tive em Manaus.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Muito bom saber disso! Nosso objetivo é sempre surpreender positivamente na comida. Sabemos que a espera pode incomodar e vamos olhar isso com atenção. Esperamos te ver por aqui novamente!,36,5.396136,220.55251,0.004534,True,False,,"Poxa, sentimos muito se o barulho incomodou seu jantar. Às vezes o papo rola solto, mas na próxima nos avise que tentamos te acomodar em um cantinho mais sossegado. Valeu pelo feedback!",46,5.983137,396.682864,0.002521,True,False,,Lamentamos pela experiência. Seu feedback nos ajuda a melhorar nossos serviços. Obrigado por compartilhar.,19,4.645023,104.065746,0.009609,True,False,
22,"A experiência não justificou o valor pago. Fomos no aniversário e enfrentamos cardápio confuso logo no início. Quando o carpaccio chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve ponto da carne diferente do pedido, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Isso deixa nosso dia mais leve por aqui! Sabemos que a espera pode incomodar e vamos olhar isso com atenção. Esperamos te ver por aqui novamente!,31,4.996835,147.944208,0.006759,True,False,,Ficamos muito felizes com o elogio à nossa equipe! Manter o ritmo e a educação mesmo com a casa lotada é o nosso compromisso. É muito bom saber que você foi bem tratado. Apareça sempre!,43,4.553243,94.939769,0.010533,True,False,,"Sentimos muito que não foi uma boa experiência. Obrigado pelo feedback, estamos trabalhando para melhorar.",19,4.313383,74.69272,0.013388,True,False,
23,"O ambiente continua agradável, porém tive uma experiência irregular desta vez. Fomos no almoço de trabalho e pedimos carpaccio. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O comida bem servida ajuda bastante, mas houve garçom pouco atento e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever a postura da equipe. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Ficamos felizes demais com seu comentário! A gente leva o atendimento bem a sério por aqui. Nosso objetivo é sempre surpreender positivamente na comida. Esperamos te ver por aqui novamente!,36,5.671885,290.58163,0.003441,True,False,,Que satisfação saber que você achou nosso ambiente bonito! A gente cuida de cada detalhe da decoração para vocês se sentirem super bem. Volte logo para curtir mais momentos aqui!,35,5.737727,310.358068,0.003222,True,False,,Muito obrigado! É bom saber que gostou de alguns pontos. Vamos trabalhar para melhorar o carpaccio.,20,4.989438,146.853877,0.006809,True,False,
24,"A experiência não justificou o valor pago. Fomos no happy hour e enfrentamos cardápio confuso logo no início. Quando o carpaccio chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve tempo de espera acima do esperado, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Belém e saí com impressão melhor do que tive em Manaus.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,"Ficamos felizes demais com seu comentário! A gente capricha bastante pra que cada prato seja especial. Sabemos que a espera pode incomodar e vamos olhar isso com atenção. Volte sempre, vai ser ótimo te receber de novo!",47,5.697059,297.989769,0.003356,True,False,,"Oi! Pedimos desculpas se a apresentação do prato não estava impecável. A gente gosta de servir tudo bem caprichado, então vamos reforçar esse cuidado com a cozinha. Obrigado por nos avisar!",40,4.98438,146.112923,0.006844,True,False,,Pedimos desculpas pelos problemas relatados. Estamos trabalhando para oferecer uma experiência melhor.,14,4.839347,126.38678,0.007912,True,False,
25,"A experiência não justificou o valor pago. Fomos no happy hour e enfrentamos cardápio confuso logo no início. Quando o bolinho de bacalhau chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve cobrança que gerou dúvida, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Ficamos felizes demais com seu comentário! Sabemos que a espera pode incomodar e vamos olhar isso com atenção. Esperamos te ver por aqui novamente!,31,5.393078,219.879205,0.004548,True,False,,Que bacana que o espaço kids deu uma folga para vocês aproveitarem o almoço! A gente adora ver a família toda reunida e feliz por aqui. Esperamos vocês de novo!,36,5.176022,176.977318,0.00565,True,False,,Sentimos muito pela experiência negativa. Seu feedback é importante para melhorarmos. Obrigado por nos informar.,20,5.515535,248.522871,0.004024,True,False,
26,"Saí frustrado com a visita de hoje. Fomos no happy hour e enfrentamos cardápio confuso logo no início. Quando o carpaccio chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve fila de espera grande, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Natal e saí com impressão melhor do que tive em Manaus. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,"Poxa, sentimos muito por isso. Sabemos que a espera pode incomodar e vamos olhar isso com atenção. Vamos levar isso com atenção pra evoluir.",31,4.889018,132.823022,0.007529,True,False,,"Nada como uma bebida gelada no ponto certo para acompanhar a refeição, né? Ficamos felizes que você reparou no nosso cuidado. Valeu pela visita e volte logo para refrescar o dia!",39,5.013771,150.471103,0.006646,True,False,,"Sentimos muito que não foi uma boa experiência. Obrigado pelo feedback, estamos trabalhando para melhorar.",19,4.313383,74.69272,0.013388,True,False,
27,"Saí frustrado com a visita de hoje. Fomos no aniversário e enfrentamos demora no atendimento logo no início. Quando o petit gâteau chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve prato veio morno, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,Lamentamos de verdade por essa experiência. Nosso time se dedica muito pra atender com atenção e cuidado. A gente capricha bastante pra que cada prato seja especial. Seu retorno faz diferença pra gente.,39,5.603771,271.448038,0.003684,True,False,,"Oi! Obrigado por compartilhar sua opinião sobre a porção. A gente busca sempre o equilíbrio nos pratos, mas seu comentário é essencial para nossas avaliações internas. Esperamos te ver mais vezes!",38,5.27721,195.822813,0.005107,True,False,,Sentimos muito pela experiência negativa. Seu feedback é importante para melhorarmos. Obrigado por nos informar.,20,5.515535,248.522871,0.004024,True,False,
28,"A proposta do restaurante é boa, mas o serviço não acompanhou. Fomos no aniversário e enfrentamos prato veio morno logo no início. Quando o mignon com fritas chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve música muito alta, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Recife e saí com impressão melhor do que tive em Manaus.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Ficamos felizes demais com seu comentário! A cozinha trabalha com bastante cuidado pra entregar qualidade e sabor. Sabemos que a espera pode incomodar e vamos olhar isso com atenção. Vai ser um prazer te receber outra vez!,44,5.23489,187.708544,0.005327,True,False,,"A música ao vivo dá um tempero especial para a noite, que bom que você curtiu! Nossos artistas são escolhidos para animar o ambiente sem atrapalhar a conversa. Apareça no próximo final de semana!",42,4.877618,131.317471,0.007615,True,False,,"Sentimos muito que não foi uma boa experiência. Obrigado pelo feedback, estamos trabalhando para melhorar.",19,4.313383,74.69272,0.013388,True,False,
29,"A casa é bonita e o cardápio chama atenção, mas a execução não foi das melhores. Fomos no happy hour e pedimos carpaccio. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O comida bem servida ajuda bastante, mas houve prato veio morno e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Isso deixa nosso dia mais leve por aqui! O carinho no atendimento é algo que buscamos sempre manter. A cozinha trabalha com bastante cuidado pra entregar qualidade e sabor. Vai ser um prazer te receber outra vez!,41,4.955918,142.012891,0.007042,True,False,,É um privilégio ter você sempre por aqui! Clientes fiéis são como amigos da casa. Já estamos preparando tudo para sua próxima visita ser ainda mais especial e nota mil!,33,5.727544,307.213772,0.003255,True,False,,Obrigado por compartilhar! Ficamos contentes que parte foi boa e vamos trabalhar para melhorar o restante.,20,5.158626,173.925249,0.00575,True,False,
