row_id,comment,human_response_reference,restaurant,period,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__generated_response,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__token_count,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__mean_nll_per_token,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__perplexity,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__inverse_perplexity_0_1,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__valid_for_fluency,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__score_error,gpt5.5_Generated_Response_Persona_acolhedora_e_informal__score_error_message,Gemini_Generated_Response_Persona_acolhedora_e_informal__generated_response,Gemini_Generated_Response_Persona_acolhedora_e_informal__token_count,Gemini_Generated_Response_Persona_acolhedora_e_informal__mean_nll_per_token,Gemini_Generated_Response_Persona_acolhedora_e_informal__perplexity,Gemini_Generated_Response_Persona_acolhedora_e_informal__inverse_perplexity_0_1,Gemini_Generated_Response_Persona_acolhedora_e_informal__valid_for_fluency,Gemini_Generated_Response_Persona_acolhedora_e_informal__score_error,Gemini_Generated_Response_Persona_acolhedora_e_informal__score_error_message,llama4_Generated_Response_Persona_acolhedora_e_informal__generated_response,llama4_Generated_Response_Persona_acolhedora_e_informal__token_count,llama4_Generated_Response_Persona_acolhedora_e_informal__mean_nll_per_token,llama4_Generated_Response_Persona_acolhedora_e_informal__perplexity,llama4_Generated_Response_Persona_acolhedora_e_informal__inverse_perplexity_0_1,llama4_Generated_Response_Persona_acolhedora_e_informal__valid_for_fluency,llama4_Generated_Response_Persona_acolhedora_e_informal__score_error,llama4_Generated_Response_Persona_acolhedora_e_informal__score_error_message
10,"O ambiente continua agradável, porém tive uma experiência irregular desta vez. Fomos no comemoração de namoro e pedimos feijão baião. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O música ao vivo agradável ajuda bastante, mas houve garçom pouco atento e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,"Que alegria ler isso! Nosso time se esforça muito pra atender bem e com carinho. Nossa cozinha trabalha com muito cuidado pra entregar sabor e qualidade. Volte sempre, vai ser um prazer te receber de novo!",41,5.554109,258.296745,0.003872,True,False,,"Moqueca de lagosta é uma escolha e tanto, né? Ficamos radiantes que você se deliciou! Já estamos preparando tudo para quando você resolver voltar e se surpreender de novo.",38,5.459831,235.05764,0.004254,True,False,,"Obrigada por compartilhar! Legal que a experiência teve pontos positivos, e sentimos pelo garçom pouco atento. Esperamos você de volta!",28,6.316444,553.601103,0.001806,True,False,
11,"Ambiente agradável e experiência muito positiva no jantar em família. Pedimos camarão iracema e carpaccio, ambos bem servidos e saborosos. O atendimento cordial fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.","Muito obrigado pelo seu comentário. É gratificante saber que conseguimos proporcionar uma boa experiência em nossa casa. Seu reconhecimento à equipe e aos nossos pratos é muito importante para nós. Atenciosamente, Restaurante A",Restaurante A,before,A gente valoriza muito seu feedback. Nosso time se esforça muito pra atender bem e com carinho. Nossa cozinha trabalha com muito cuidado pra entregar sabor e qualidade. A gente agradece de verdade seu retorno.,40,5.006917,149.44322,0.006692,True,False,,"Poxa, sentimos muito que o atendimento não foi nota dez dessa vez. Queremos que você sinta nosso carinho em cada gesto, por isso vamos conversar com a equipe para ajustar os ponteiros. Apareça de novo!",44,5.204349,182.062232,0.005493,True,False,,Ficamos super felizes com seu comentário! Ficamos felizes que o camarão iracema agradou. Apareça mais vezes!,23,7.141607,1263.456891,0.000791,True,False,
12,"Tenho carinho pelo restaurante, mas nesta visita saí com sensação mista. Fomos no aniversário e pedimos feijão baião. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O decoração sofisticada ajuda bastante, mas houve garçom pouco atento e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o tempo de entrega. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,"Que alegria ler isso! Nosso time se esforça muito pra atender bem e com carinho. Nossa cozinha trabalha com muito cuidado pra entregar sabor e qualidade. Volte sempre, vai ser um prazer te receber de novo!",41,5.554109,258.296745,0.003872,True,False,,Que alegria que você curtiu a variedade do nosso cardápio e o astral do restaurante! É um prazer enorme ver nossos clientes satisfeitos. Já estamos te esperando para a próxima rodada!,36,5.163309,174.741737,0.005723,True,False,,"Oi! Obrigada pelo feedback! Que bom saber que alguns pontos agradaram, mas pedimos desculpas pelo garçom pouco atento. Valeu e volte sempre!",33,5.86519,352.548976,0.002836,True,False,
13,"O restaurante é bonito e a proposta é boa, mas alguns pontos deixaram a desejar. Fomos no almoço de domingo e pedimos feijão baião. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O climatização boa ajuda bastante, mas houve garçom pouco atento e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o tempo de entrega.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,Que alegria ler isso! O cuidado no atendimento é algo que levamos muito a sério. A gente capricha bastante pra que cada prato seja especial. Será ótimo te receber outra vez!,36,5.605013,271.78543,0.003679,True,False,,Ficamos felizes que nossa carta de vinhos te agradou! A gente escolhe cada rótulo com muito carinho para combinar direitinho com os pratos. Volte logo para mais um brinde!,37,5.754315,315.54929,0.003169,True,False,,"Oi! Obrigada pelo feedback! Ficamos felizes que parte da experiência foi boa, mas pedimos desculpas pelo garçom pouco atento. Valeu e volte sempre!",34,5.371118,215.103131,0.004649,True,False,
14,"A experiência não justificou o valor pago. Fomos no jantar em família e enfrentamos acompanhamento sem sabor logo no início. Quando o bolinho de bacalhau chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve cardápio confuso, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Fortaleza e saí com impressão melhor do que tive em Manaus.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Ficamos muito felizes com seu comentário! Sabemos que a espera pode impactar a experiência e vamos olhar isso com atenção. Esperamos te ver por aqui novamente em breve!,35,4.762835,117.077373,0.008541,True,False,,"Oi! Pedimos desculpas pelo erro no pedido, mas que bom que conseguimos corrigir rapidinho para você aproveitar. Na próxima, vamos conferir tudo com atenção redobrada para ser perfeito de primeira!",41,5.389421,219.076605,0.004565,True,False,,Pedimos desculpas pela frustração. Vamos melhorar o cardápio confuso. Esperamos poder reverter essa impressão na próxima visita!,22,5.844639,345.377942,0.002895,True,False,
15,"Infelizmente a experiência ficou abaixo do esperado. Fomos no comemoração de namoro e enfrentamos prato veio morno logo no início. Quando o medalhão ao molho madeira chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve garçom pouco atento, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Fortaleza e saí com impressão melhor do que tive em Manaus.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Que alegria ler isso! A gente capricha bastante pra que cada prato seja especial. Sabemos que a espera pode impactar a experiência e vamos olhar isso com atenção. Será ótimo te receber outra vez!,40,5.643905,282.56389,0.003539,True,False,,"Caramba, ser a melhor opção de frutos do mar da região é um baita elogio! Muito obrigado pela confiança no nosso trabalho. Continuaremos nos esforçando para manter esse padrão para você.",39,4.902209,134.586727,0.00743,True,False,,"Pedimos desculpas pela frustração. Vamos melhorar o prato veio morno. Obrigado por nos contar, vamos melhorar!",22,6.072077,433.580205,0.002306,True,False,
16,"A experiência não justificou o valor pago. Fomos no comemoração de namoro e enfrentamos cobrança que gerou dúvida logo no início. Quando o carpaccio chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve fila de espera grande, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Recife e saí com impressão melhor do que tive em Manaus.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,Que bom saber disso! Sabemos que a espera pode impactar a experiência e vamos olhar isso com atenção. Esperamos te ver por aqui novamente em breve!,31,4.878626,131.449973,0.007607,True,False,,Que legal que você notou o cuidado desde a entrada até o manobrista! A gente acredita que a boa experiência começa logo na chegada. Valeu demais pelo reconhecimento!,33,5.745184,312.681288,0.003198,True,False,,Oi! Sentimos muito pela experiência. O cobrança que gerou dúvida não é o padrão que queremos oferecer. Esperamos poder reverter essa impressão na próxima visita!,31,5.35017,210.644133,0.004747,True,False,
17,"Tivemos uma ótima experiência no jantar em família. Pedimos camarão iracema e camarão jangadeiro, ambos bem servidos e saborosos. O vista da parte superior fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado.","Ficamos honrados com sua avaliação. Nossa equipe se dedica diariamente para manter o padrão de qualidade da casa e comentários como o seu nos motivam a continuar. Esperamos sua próxima visita. Atenciosamente, Restaurante A",Restaurante A,before,Lamentamos de verdade que sua experiência não tenha sido como esperava. Nosso time se esforça muito pra atender bem e com carinho. Nossa cozinha trabalha com muito cuidado pra entregar sabor e qualidade. Seu feedback faz toda a diferença pra gente.,46,5.022987,151.864301,0.006585,True,False,,"Oi! Obrigado por nos contar sobre a textura do prato. A gente quer que tudo saia impecável da cozinha, então vamos conversar com o Chef para ajustar esse ponto. Esperamos te ver de novo!",42,4.788582,120.130941,0.008324,True,False,,Oi! Ficamos super felizes em saber disso! Adoramos saber que o jantar em família foi especial. Volte logo para nos visitar!,28,5.440192,230.486374,0.004339,True,False,
18,"A proposta do restaurante é boa, mas o serviço não acompanhou. Fomos no almoço de domingo e enfrentamos música muito alta logo no início. Quando o filé à parmegiana chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve prato veio morno, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Fortaleza e saí com impressão melhor do que tive em Manaus.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Que alegria ler isso! A gente capricha bastante pra que cada prato seja especial. Sabemos que a espera pode impactar a experiência e vamos olhar isso com atenção. Será ótimo te receber outra vez!,40,5.643905,282.56389,0.003539,True,False,,"Nossas sobremesas são feitas para adoçar a vida, que alegria saber que você amou! Na próxima visita, tente experimentar um sabor novo, você vai adorar a surpresa.",37,5.102721,164.468775,0.00608,True,False,,"Sentimos muito mesmo! O música muito alta não é o padrão que queremos oferecer. Obrigado por nos contar, vamos melhorar!",25,5.732301,308.678794,0.00324,True,False,
19,"A experiência não justificou o valor pago. Fomos no almoço de trabalho e enfrentamos prato veio morno logo no início. Quando o camarão iracema chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve cobrança que gerou dúvida, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Belém e saí com impressão melhor do que tive em Manaus. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Seu feedback deixou a gente com um sorriso enorme por aqui! A gente capricha bastante pra que cada prato seja especial. Sabemos que a espera pode impactar a experiência e vamos olhar isso com atenção. Será ótimo te receber outra vez!,47,5.345653,209.694683,0.004769,True,False,,"Oi! Valeu pelo toque sincero sobre o bar. Em dias de casa cheia a gente corre muito, mas vamos rever os processos para agilizar os drinks. Esperamos você para uma rodada em breve!",44,5.314026,203.166605,0.004922,True,False,,"Pedimos desculpas pela frustração. O prato veio morno não é o padrão que queremos oferecer. Obrigado por nos contar, vamos melhorar!",27,5.793003,327.996547,0.003049,True,False,
20,"O restaurante é bonito e a proposta é boa, mas alguns pontos deixaram a desejar. Fomos no almoço de domingo e pedimos peixe à delícia. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O climatização boa ajuda bastante, mas houve cobrança que gerou dúvida e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever a postura da equipe.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,"Seu feedback deixou a gente com um sorriso enorme por aqui! Nosso time se esforça muito pra atender bem e com carinho. Nossa cozinha trabalha com muito cuidado pra entregar sabor e qualidade. Volte sempre, vai ser um prazer te receber de novo!",48,5.181747,177.993487,0.005618,True,False,,Saber que o Camarão Restaurante A foi um sucesso na sua mesa nos deixa muito orgulhosos! É gratificante ver que nosso trabalho vale a pena. Volte sempre para matar a vontade!,40,5.436647,229.670791,0.004354,True,False,,"Oi! Obrigada pelo feedback! Ficamos felizes que parte da experiência foi boa, mas pedimos desculpas pelo cobrança que gerou dúvida. Valeu e volte sempre!",34,5.370894,215.055031,0.00465,True,False,
21,"Infelizmente a experiência ficou abaixo do esperado. Fomos no almoço de domingo e enfrentamos fila de espera grande logo no início. Quando o medalhão ao molho madeira chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve cobrança que gerou dúvida, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Natal e saí com impressão melhor do que tive em Manaus.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Que bom saber disso! Ficamos felizes quando os pratos conseguem surpreender positivamente. Sabemos que a espera pode impactar a experiência e vamos olhar isso com atenção. Esperamos te ver por aqui novamente em breve!,41,5.063644,158.165813,0.006322,True,False,,"Poxa, sentimos muito se o barulho incomodou seu jantar. Às vezes o papo rola solto, mas na próxima nos avise que tentamos te acomodar em um cantinho mais sossegado. Valeu pelo feedback!",46,5.983137,396.682864,0.002521,True,False,,Oi! Ficamos tristes em saber disso. Vamos melhorar o cobrança que gerou dúvida. Esperamos poder reverter essa impressão na próxima visita!,28,5.310713,202.494615,0.004938,True,False,
22,"A experiência não justificou o valor pago. Fomos no aniversário e enfrentamos cardápio confuso logo no início. Quando o carpaccio chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve ponto da carne diferente do pedido, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Seu feedback deixou a gente com um sorriso enorme por aqui! Sabemos que a espera pode impactar a experiência e vamos olhar isso com atenção. Esperamos te ver por aqui novamente em breve!,38,4.835715,125.928567,0.007941,True,False,,Ficamos muito felizes com o elogio à nossa equipe! Manter o ritmo e a educação mesmo com a casa lotada é o nosso compromisso. É muito bom saber que você foi bem tratado. Apareça sempre!,43,4.553243,94.939769,0.010533,True,False,,"Sentimos muito mesmo! Vamos melhorar o cardápio confuso. Obrigado por nos contar, vamos melhorar!",20,5.65636,286.105228,0.003495,True,False,
23,"O ambiente continua agradável, porém tive uma experiência irregular desta vez. Fomos no almoço de trabalho e pedimos carpaccio. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O comida bem servida ajuda bastante, mas houve garçom pouco atento e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever a postura da equipe. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Ficamos muito felizes com seu comentário! A gente preza muito por um atendimento atencioso em todos os momentos. Ficamos felizes quando os pratos conseguem surpreender positivamente. Esperamos te ver por aqui novamente em breve!,43,4.94948,141.101513,0.007087,True,False,,Que satisfação saber que você achou nosso ambiente bonito! A gente cuida de cada detalhe da decoração para vocês se sentirem super bem. Volte logo para curtir mais momentos aqui!,35,5.737727,310.358068,0.003222,True,False,,"Valeu pelo retorno! Ficamos felizes que parte da experiência foi boa, e sentimos pelo garçom pouco atento. Valeu e volte sempre!",29,5.629282,278.462109,0.003591,True,False,
24,"A experiência não justificou o valor pago. Fomos no happy hour e enfrentamos cardápio confuso logo no início. Quando o carpaccio chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve tempo de espera acima do esperado, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Belém e saí com impressão melhor do que tive em Manaus.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,"Ficamos muito felizes com seu comentário! Nossa cozinha trabalha com muito cuidado pra entregar sabor e qualidade. Sabemos que a espera pode impactar a experiência e vamos olhar isso com atenção. Volte sempre, vai ser um prazer te receber de novo!",50,4.947775,140.861183,0.007099,True,False,,"Oi! Pedimos desculpas se a apresentação do prato não estava impecável. A gente gosta de servir tudo bem caprichado, então vamos reforçar esse cuidado com a cozinha. Obrigado por nos avisar!",40,4.98438,146.112923,0.006844,True,False,,Oi! Ficamos tristes em saber disso. O cardápio confuso não é o padrão que queremos oferecer. Dá uma nova chance pra gente?,29,4.799144,121.406482,0.008237,True,False,
25,"A experiência não justificou o valor pago. Fomos no happy hour e enfrentamos cardápio confuso logo no início. Quando o bolinho de bacalhau chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve cobrança que gerou dúvida, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Ficamos muito felizes com seu comentário! Sabemos que a espera pode impactar a experiência e vamos olhar isso com atenção. Esperamos te ver por aqui novamente em breve!,35,4.762835,117.077373,0.008541,True,False,,Que bacana que o espaço kids deu uma folga para vocês aproveitarem o almoço! A gente adora ver a família toda reunida e feliz por aqui. Esperamos vocês de novo!,36,5.176022,176.977318,0.00565,True,False,,Oi! Ficamos tristes em saber disso. Vamos melhorar o cardápio confuso. Esperamos poder reverter essa impressão na próxima visita!,27,4.893334,133.397633,0.007496,True,False,
26,"Saí frustrado com a visita de hoje. Fomos no happy hour e enfrentamos cardápio confuso logo no início. Quando o carpaccio chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve fila de espera grande, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Natal e saí com impressão melhor do que tive em Manaus. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,"Poxa, sentimos muito por isso. Sabemos que a espera pode impactar a experiência e vamos olhar isso com atenção. Vamos levar isso com carinho pra melhorar.",33,4.662202,105.868987,0.009446,True,False,,"Nada como uma bebida gelada no ponto certo para acompanhar a refeição, né? Ficamos felizes que você reparou no nosso cuidado. Valeu pela visita e volte logo para refrescar o dia!",39,5.013771,150.471103,0.006646,True,False,,"Oi! Ficamos tristes em saber disso. Vamos melhorar o cardápio confuso. Obrigado por nos contar, vamos melhorar!",26,4.710097,111.062967,0.009004,True,False,
27,"Saí frustrado com a visita de hoje. Fomos no aniversário e enfrentamos demora no atendimento logo no início. Quando o petit gâteau chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve prato veio morno, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,Lamentamos de verdade que sua experiência não tenha sido como esperava. Nosso time se esforça muito pra atender bem e com carinho. Nossa cozinha trabalha com muito cuidado pra entregar sabor e qualidade. Seu feedback faz toda a diferença pra gente.,46,5.022987,151.864301,0.006585,True,False,,"Oi! Obrigado por compartilhar sua opinião sobre a porção. A gente busca sempre o equilíbrio nos pratos, mas seu comentário é essencial para nossas avaliações internas. Esperamos te ver mais vezes!",38,5.27721,195.822813,0.005107,True,False,,Pedimos desculpas! O demora não é o padrão que queremos oferecer. Dá uma nova chance pra gente?,20,5.735611,309.702129,0.003229,True,False,
28,"A proposta do restaurante é boa, mas o serviço não acompanhou. Fomos no aniversário e enfrentamos prato veio morno logo no início. Quando o mignon com fritas chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve música muito alta, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Recife e saí com impressão melhor do que tive em Manaus.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Ficamos muito felizes com seu comentário! A gente capricha bastante pra que cada prato seja especial. Sabemos que a espera pode impactar a experiência e vamos olhar isso com atenção. Será ótimo te receber outra vez!,44,5.384781,218.062422,0.004586,True,False,,"A música ao vivo dá um tempero especial para a noite, que bom que você curtiu! Nossos artistas são escolhidos para animar o ambiente sem atrapalhar a conversa. Apareça no próximo final de semana!",42,4.877618,131.317471,0.007615,True,False,,Sentimos muito mesmo! O música muito alta não é o padrão que queremos oferecer. Dá uma nova chance pra gente?,23,5.931707,376.797122,0.002654,True,False,
29,"A casa é bonita e o cardápio chama atenção, mas a execução não foi das melhores. Fomos no happy hour e pedimos carpaccio. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O comida bem servida ajuda bastante, mas houve prato veio morno e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Seu feedback deixou a gente com um sorriso enorme por aqui! O cuidado no atendimento é algo que levamos muito a sério. A gente capricha bastante pra que cada prato seja especial. Será ótimo te receber outra vez!,43,5.239157,188.511158,0.005305,True,False,,É um privilégio ter você sempre por aqui! Clientes fiéis são como amigos da casa. Já estamos preparando tudo para sua próxima visita ser ainda mais especial e nota mil!,33,5.727544,307.213772,0.003255,True,False,,"Oi! Ficamos gratos pelo feedback! Legal que a experiência teve pontos positivos, e sentimos pelo prato veio morno. Valeu e volte sempre!",32,6.209736,497.569811,0.00201,True,False,
