row_id,comment,human_response_reference,restaurant,period,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__generated_response,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__token_count,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__mean_nll_per_token,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__perplexity,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__inverse_perplexity_0_1,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__valid_for_fluency,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__score_error,gpt5.5_Generated_Response_Persona_sofisticada_e_formal__score_error_message,Gemini_Generated_Response_Persona_sofisticada_e_formal__generated_response,Gemini_Generated_Response_Persona_sofisticada_e_formal__token_count,Gemini_Generated_Response_Persona_sofisticada_e_formal__mean_nll_per_token,Gemini_Generated_Response_Persona_sofisticada_e_formal__perplexity,Gemini_Generated_Response_Persona_sofisticada_e_formal__inverse_perplexity_0_1,Gemini_Generated_Response_Persona_sofisticada_e_formal__valid_for_fluency,Gemini_Generated_Response_Persona_sofisticada_e_formal__score_error,Gemini_Generated_Response_Persona_sofisticada_e_formal__score_error_message,llama4_Generated_Response_Persona_sofisticada_e_formal__generated_response,llama4_Generated_Response_Persona_sofisticada_e_formal__token_count,llama4_Generated_Response_Persona_sofisticada_e_formal__mean_nll_per_token,llama4_Generated_Response_Persona_sofisticada_e_formal__perplexity,llama4_Generated_Response_Persona_sofisticada_e_formal__inverse_perplexity_0_1,llama4_Generated_Response_Persona_sofisticada_e_formal__valid_for_fluency,llama4_Generated_Response_Persona_sofisticada_e_formal__score_error,llama4_Generated_Response_Persona_sofisticada_e_formal__score_error_message
25,"A experiência não justificou o valor pago. Fomos no happy hour e enfrentamos cardápio confuso logo no início. Quando o bolinho de bacalhau chegou, veio com aspecto abaixo do esperado e o acompanhamento parecia ter ficado tempo demais na cozinha. Além disso, houve cobrança que gerou dúvida, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Agradecemos sinceramente por suas palavras tão gentis. Compreendemos que o tempo de espera impacta diretamente a experiência e levamos essa observação com seriedade. Esperamos ter a oportunidade de recebê-lo(a) novamente.,50,4.500541,90.065863,0.011103,True,False,,Ficamos felizes que o espaço kids tenha proporcionado tranquilidade para sua refeição em família. Prezar pelo bem-estar e entretenimento de todas as gerações é um compromisso intrínseco do Restaurante A.,40,5.475447,238.75721,0.004188,True,False,,Peço desculpas pela experiência negativa em nosso restaurante. Peço desculpas pelo cardápio confuso que mencionou. Valorizamos seu feedback e iremos trabalhar para melhorar nossos serviços. Gostaríamos de ter a chance de reverter essa impressão em uma próxima visita.,49,4.396616,81.175703,0.012319,True,False,
26,"Saí frustrado com a visita de hoje. Fomos no happy hour e enfrentamos cardápio confuso logo no início. Quando o carpaccio chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve fila de espera grande, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Natal e saí com impressão melhor do que tive em Manaus. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,"Prezado(a) cliente, lamentamos sinceramente que sua experiência não tenha sido satisfatória. Compreendemos que o tempo de espera impacta diretamente a experiência e levamos essa observação com seriedade. Agradecemos pela oportunidade de refletir sobre sua experiência.",54,4.169559,64.68695,0.015459,True,False,,Agradecemos por destacar a temperatura ideal de nossas bebidas. Acreditamos que o cuidado minucioso com os detalhes é o que define uma experiência de verdadeira alta gastronomia internacional.,35,4.732599,113.590376,0.008804,True,False,,Lamento muito que sua experiência em nosso restaurante não tenha sido satisfatória. O cardápio confuso não condiz com o padrão que queremos oferecer. Seu feedback é muito importante para nós e estamos trabalhando para melhorar. Esperamos ter a oportunidade de proporcionar uma experiência melhor futuramente.,51,4.225183,68.386985,0.014623,True,False,
27,"Saí frustrado com a visita de hoje. Fomos no aniversário e enfrentamos demora no atendimento logo no início. Quando o petit gâteau chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve prato veio morno, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,Lamentamos que sua visita não tenha atendido às expectativas. Nosso time busca oferecer um atendimento atencioso e consistente em todos os momentos. Nossa proposta gastronômica é cuidadosamente pensada para proporcionar uma experiência marcante. Seguiremos atentos para oferecer experiências mais consistentes.,50,4.858597,128.843344,0.007761,True,False,,"Lamentamos que a porção servida tenha parecido insuficiente para suas expectativas. Nossos pratos são elaborados visando um equilíbrio harmonioso entre sofisticação, sabor e a satisfação plena de nossos clientes.",35,5.412321,224.151153,0.004461,True,False,,Pedimos sinceras desculpas pela experiência que relatou. Peço desculpas pelo demora que mencionou. Valorizamos seu feedback e iremos trabalhar para melhorar nossos serviços. Esperamos ter a oportunidade de proporcionar uma experiência melhor futuramente.,43,4.670022,106.700142,0.009372,True,False,
28,"A proposta do restaurante é boa, mas o serviço não acompanhou. Fomos no aniversário e enfrentamos prato veio morno logo no início. Quando o mignon com fritas chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve música muito alta, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Recife e saí com impressão melhor do que tive em Manaus.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,"Agradecemos sinceramente por suas palavras tão gentis. Trabalhamos com dedicação para entregar pratos que unam sabor, qualidade e apresentação. Compreendemos que o tempo de espera impacta diretamente a experiência e levamos essa observação com seriedade. Volte sempre para novas experiências conosco.",61,4.971862,144.295292,0.00693,True,False,,É um prazer saber que a seleção musical contribuiu positivamente para a atmosfera de sua noite. Curamos nossas atrações com rigor para que harmonizem perfeitamente com a elegância de nossa casa.,35,4.93656,139.290221,0.007179,True,False,,Pedimos sinceras desculpas pela experiência que relatou. Reconhecemos que o música muito alta é um ponto que precisamos melhorar. Valorizamos seu feedback e iremos trabalhar para melhorar nossos serviços. Esperamos ter a oportunidade de proporcionar uma experiência melhor futuramente.,50,4.739108,114.332182,0.008746,True,False,
29,"A casa é bonita e o cardápio chama atenção, mas a execução não foi das melhores. Fomos no happy hour e pedimos carpaccio. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O comida bem servida ajuda bastante, mas houve prato veio morno e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,"Ficamos honrados com seu retorno tão generoso. Nos empenhamos continuamente para garantir um atendimento à altura de nossos clientes. Trabalhamos com dedicação para entregar pratos que unam sabor, qualidade e apresentação. Volte sempre para novas experiências conosco.",50,4.960201,142.62243,0.007012,True,False,,Agradecemos imensamente por sua preferência contínua e lealdade. É uma honra para o Restaurante A fazer parte de sua rotina de celebrações e momentos significativos ao longo do tempo.,36,5.47324,238.230901,0.004198,True,False,,"Obrigado por compartilhar sua experiência! Estamos felizes em saber que a experiência no geral foi boa, mas lamentamos que o prato veio morno tenha comprometido a experiência. Iremos trabalhar para melhorar esses aspectos. Esperamos vê-lo novamente!",48,4.489734,89.097716,0.011224,True,False,
30,"Fui ao restaurante no almoço de trabalho e saí muito satisfeito. Pedimos mignon com fritas e moqueca de camarão, ambos bem servidos e saborosos. O climatização boa fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado.","Muito obrigado pelo seu comentário. É gratificante saber que conseguimos proporcionar uma boa experiência em nossa casa. Seu reconhecimento à equipe e aos nossos pratos é muito importante para nós. Atenciosamente, Restaurante A",Restaurante A,before,"Recebemos seu relato com atenção e sentimos pelos pontos negativos mencionados. Nos empenhamos continuamente para garantir um atendimento à altura de nossos clientes. Trabalhamos com dedicação para entregar pratos que unam sabor, qualidade e apresentação. Seu feedback é essencial para aprimorarmos continuamente nossos serviços.",55,4.911581,135.853971,0.007361,True,False,,"Prezado(a) cliente, ficamos satisfeitos que a agilidade de nossa cozinha tenha sido notada. Nossa equipe técnica trabalha com afinco para que o tempo de preparo jamais comprometa a excelência do prato servido.",42,5.013285,150.397935,0.006649,True,False,,Muito obrigado pelo seu feedback! Estamos felizes em saber que você apreciou o tempo passado conosco. Agradecemos o elogio ao mignon com fritas e moqueca de camarão. O [funcionário] ficará feliz com esse reconhecimento. Ficamos felizes em ter proporcionado um bom almoço de trabalho. Esperamos recebê-lo novamente no Restaurante A!,73,4.775746,118.598797,0.008432,True,False,
31,"O ambiente continua agradável, porém tive uma experiência irregular desta vez. Fomos no almoço de domingo e pedimos bolinho de bacalhau. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O decoração sofisticada ajuda bastante, mas houve ponto da carne diferente do pedido e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,"Agradecemos sinceramente por suas palavras tão gentis. Nos empenhamos continuamente para garantir um atendimento à altura de nossos clientes. Trabalhamos com dedicação para entregar pratos que unam sabor, qualidade e apresentação. Volte sempre para novas experiências conosco.",54,5.040991,154.623144,0.006467,True,False,,Lamentamos qualquer transtorno causado pela espera por acomodação. Estamos aprimorando nossa logística de recepção para garantir que sua entrada seja tão fluida e organizada quanto o restante do serviço.,34,5.169009,175.740545,0.00569,True,False,,"Muito obrigado por compartilhar sua experiência conosco! Ficamos contentes que alguns aspectos agradaram, mas lamentamos que o ponto da carne diferente do pedido tenha comprometido a experiência. Iremos trabalhar para melhorar esses aspectos. Esperamos vê-lo novamente!",51,4.582544,97.762772,0.010229,True,False,
32,"Voltei ao restaurante depois de um tempo e gostei bastante. Pedimos medalhão ao molho madeira e camarão internacional, ambos bem servidos e saborosos. O vista da parte superior fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado.","Muito obrigado pelo seu comentário. É gratificante saber que conseguimos proporcionar uma boa experiência em nossa casa. Seu reconhecimento à equipe e aos nossos pratos é muito importante para nós. Atenciosamente, Restaurante A",Restaurante A,before,Recebemos seu relato com atenção e consideração. Nosso time busca oferecer um atendimento atencioso e consistente em todos os momentos. Nossa proposta gastronômica é cuidadosamente pensada para proporcionar uma experiência marcante. Agradecemos tanto pelos elogios quanto pelas observações.,48,4.392714,80.859538,0.012367,True,False,,É gratificante receber seu feedback positivo sobre o frescor de nossos insumos. O Restaurante A mantém protocolos rígidos de seleção para que cada prato entregue o melhor do mar diretamente à sua mesa.,38,5.593775,268.748305,0.003721,True,False,,Muito obrigado pelo seu feedback! Ficamos muito felizes em saber que sua visita foi agradável. Estamos especialmente felizes que o camarão internacional e medalhão ao molho madeira tenha sido apreciado. e agradecemos pelo elogio ao atendimento do [funcionário]. Estamos ansiosos para recebê-lo novamente em breve!,56,5.097388,163.594085,0.006113,True,False,
33,"Saí frustrado com a visita de hoje. Fomos no happy hour e enfrentamos demora no atendimento logo no início. Quando o lagosta grelhada chegou, veio com aspecto abaixo do esperado e o tempero estava fraco. Além disso, houve garçom pouco atento, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.","Pedimos desculpas por não termos correspondido integralmente às suas expectativas. Suas observações sobre atendimento, tempo de espera e execução dos pratos são relevantes e serão encaminhadas à gerência para análise e reforço junto à equipe. Permanecemos à disposição no sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,"Recebemos seu relato com atenção e sentimos pelos pontos negativos mencionados. Nos empenhamos continuamente para garantir um atendimento à altura de nossos clientes. Trabalhamos com dedicação para entregar pratos que unam sabor, qualidade e apresentação. Seu feedback é essencial para aprimorarmos continuamente nossos serviços.",55,4.911581,135.853971,0.007361,True,False,,"Estimado(a) cliente, agradecemos por exaltar a cordialidade de nossos atendentes. Transmitiremos sua satisfação a todo o time, que se dedica diariamente a oferecer um atendimento pautado na mais absoluta deferência.",49,4.685708,108.386988,0.009226,True,False,,Lamento muito que sua experiência em nosso restaurante não tenha sido satisfatória. O demora não condiz com o padrão que queremos oferecer. Seu feedback é muito importante para nós e estamos trabalhando para melhorar. Esperamos ter a oportunidade de proporcionar uma experiência melhor futuramente.,49,4.435851,84.423907,0.011845,True,False,
34,"Infelizmente a experiência ficou abaixo do esperado. Fomos no jantar em família e enfrentamos cardápio confuso logo no início. Quando o arroz dos mares chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve garçom pouco atento, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de São Luís e saí com impressão melhor do que tive em Manaus.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,"Prezado(a) cliente, recebemos seu comentário com grande satisfação. Trabalhamos com dedicação para entregar pratos que unam sabor, qualidade e apresentação. Compreendemos que o tempo de espera impacta diretamente a experiência e levamos essa observação com seriedade. Volte sempre para novas experiências conosco.",62,4.92675,137.930468,0.00725,True,False,,Pedimos desculpas por qualquer imprecisão no ponto da carne solicitado. Sua percepção foi compartilhada com nosso Chef de cozinha para assegurar que a execução técnica seja rigorosamente respeitada em todos os pedidos.,36,5.17452,176.711859,0.005659,True,False,,Sentimos muito que sua visita não tenha sido positiva. Reconhecemos que o cardápio confuso é um ponto que precisamos melhorar. Estamos trabalhando para melhorar nossa eficiência e atenção aos clientes. Gostaríamos de ter a chance de reverter essa impressão em uma próxima visita.,52,4.020214,55.713005,0.017949,True,False,
35,"Ambiente agradável e experiência muito positiva no almoço de trabalho. Pedimos peixe à delícia e mignon com fritas, ambos bem servidos e saborosos. O decoração sofisticada fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.","Ficamos honrados com sua avaliação. Nossa equipe se dedica diariamente para manter o padrão de qualidade da casa e comentários como o seu nos motivam a continuar. Esperamos sua próxima visita. Atenciosamente, Restaurante A",Restaurante A,before,Recebemos seu relato com atenção e consideração. Nosso time busca oferecer um atendimento atencioso e consistente em todos os momentos. Lamentamos que o ambiente não tenha proporcionado o conforto esperado durante sua visita. Agradecemos tanto pelos elogios quanto pelas observações.,52,4.123947,61.802706,0.016181,True,False,,Ficamos lisonjeados com seu elogio à nossa carta de drinks autorais. Nossa mixologia busca unir criatividade e sofisticação para surpreender os paladares mais exigentes e cosmopolitas.,39,5.537933,254.152091,0.003935,True,False,,Muito obrigado por compartilhar sua experiência conosco! Ficamos felizes em saber que você gostou da experiência. Agradecemos o elogio ao mignon com fritas e peixe à delícia. e agradecemos pelo elogio ao atendimento do [funcionário]. É um prazer ter feito parte do seu almoço de trabalho. Esperamos vê-lo novamente em breve!,70,4.274462,71.84146,0.01392,True,False,
36,"Ambiente agradável e experiência muito positiva no happy hour. Pedimos feijão baião e casquinha de caranguejo, ambos bem servidos e saborosos. O música ao vivo agradável fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um jantar especial.","Ficamos honrados com sua avaliação. Nossa equipe se dedica diariamente para manter o padrão de qualidade da casa e comentários como o seu nos motivam a continuar. Esperamos sua próxima visita. Atenciosamente, Restaurante A",Restaurante A,before,Agradecemos por compartilhar sua experiência conosco. Valorizamos profundamente a qualidade do atendimento prestado por nossa equipe. Lamentamos que o ambiente não tenha proporcionado o conforto esperado durante sua visita. Seguiremos atentos aos pontos mencionados e agradecemos sua confiança.,57,4.394005,80.964056,0.012351,True,False,,Agradecemos por escolher o Restaurante A para seu momento de confraternização. É uma satisfação oferecer um ambiente que propicie diálogos agradáveis e experiências gastronômicas de altíssimo nível.,39,5.120408,167.403666,0.005974,True,False,,Agradecemos muito pelo seu feedback! Estamos felizes em saber que sua experiência foi positiva. Estamos especialmente felizes que o feijão baião e casquinha de caranguejo tenha sido apreciado. O [funcionário] ficará feliz com esse reconhecimento. É um prazer ter feito parte do seu happy hour. Esperamos recebê-lo novamente no Restaurante A!,71,4.924445,137.612901,0.007267,True,False,
37,"O restaurante é bonito e a proposta é boa, mas alguns pontos deixaram a desejar. Fomos no aniversário e pedimos lagosta grelhada. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O atendimento cordial ajuda bastante, mas houve tempo de espera acima do esperado e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever a postura da equipe.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,Ficamos honrados com seu retorno tão generoso. Nosso time busca oferecer um atendimento atencioso e consistente em todos os momentos. Nossa proposta gastronômica é cuidadosamente pensada para proporcionar uma experiência marcante. Será um prazer recebê-lo(a) novamente em breve.,52,4.60063,99.546991,0.010046,True,False,,Lamentamos que a temperatura do prato não estivesse ideal no momento do serviço à mesa. Reforçaremos nossos protocolos de saída de pedidos para assegurar que a experiência sensorial seja impecável e térmica.,37,5.434306,229.133807,0.004364,True,False,,"Muito obrigado por compartilhar sua experiência conosco! Estamos felizes em saber que a experiência no geral foi boa, mas lamentamos que o tempo de espera acima do esperado tenha comprometido a experiência. Iremos trabalhar para melhorar esses aspectos. Esperamos vê-lo novamente!",53,3.917115,50.255236,0.019898,True,False,
38,"O ambiente continua agradável, porém tive uma experiência irregular desta vez. Fomos no comemoração de namoro e pedimos moqueca de camarão. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O música ao vivo agradável ajuda bastante, mas houve ponto da carne diferente do pedido e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever o padrão de execução dos pratos.","Agradecemos o seu comentário e lamentamos os pontos relatados. Nosso objetivo é proporcionar uma experiência completa e, quando isso não acontece, buscamos entender o que houve para corrigir eventuais falhas. Se possível, envie-nos seu contato e a data da visita por meio do sac@restaurante-a.exemplo.com. Atenciosamente, Restaurante A",Restaurante A,before,Agradecemos sinceramente por suas palavras tão gentis. Valorizamos profundamente a qualidade do atendimento prestado por nossa equipe. Buscamos sempre oferecer preparações que atendam aos mais altos padrões de qualidade. Esperamos ter a oportunidade de recebê-lo(a) novamente.,58,4.089033,59.682159,0.016755,True,False,,Ficamos satisfeitos que a organização e a limpeza de nossa unidade tenham sido notadas por você. Zelamos pela manutenção constante de nosso espaço para garantir seu total conforto e segurança sanitária.,37,4.843365,126.895602,0.00788,True,False,,"Agradecemos muito pela sua opinião sobre nossa casa! Ficamos felizes que parte da experiência foi positiva, mas lamentamos que o ponto da carne diferente do pedido tenha comprometido a experiência. Seu feedback nos ajuda a melhorar. Esperamos recebê-lo novamente!",54,4.942486,140.118124,0.007137,True,False,
39,"A proposta do restaurante é boa, mas o serviço não acompanhou. Fomos no happy hour e enfrentamos cobrança que gerou dúvida logo no início. Quando o casquinha de caranguejo chegou, veio com aspecto abaixo do esperado e o prato estava morno. Além disso, houve acompanhamento sem sabor, o que tornou tudo mais cansativo. Pelo valor da conta, esperava um padrão bem superior. Já estive em unidades de Belém e saí com impressão melhor do que tive em Manaus.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,É uma alegria saber que sua experiência foi tão positiva. Buscamos sempre oferecer preparações que atendam aos mais altos padrões de qualidade. Compreendemos que o tempo de espera impacta diretamente a experiência e levamos essa observação com seriedade. Esperamos ter a oportunidade de recebê-lo(a) novamente.,62,4.130574,62.213637,0.016074,True,False,,É uma honra saber que nossa moqueca cearense lhe proporcionou uma memória gastronômica prazerosa. Agradecemos a visita e aguardamos com entusiasmo seu retorno para novas celebrações em Manaus.,37,4.983037,145.916858,0.006853,True,False,,Peço desculpas pela experiência negativa em nosso restaurante. O cobrança que gerou dúvida não condiz com o padrão que queremos oferecer. Estamos trabalhando para melhorar nossa eficiência e atenção aos clientes. Esperamos ter a oportunidade de proporcionar uma experiência melhor futuramente.,46,4.520527,91.883998,0.010883,True,False,
40,"Tivemos uma ótima experiência no encontro com amigos. Pedimos petit gâteau e filé à parmegiana, ambos bem servidos e saborosos. O decoração sofisticada fez diferença e o atendimento do [funcionário] foi atencioso do início ao fim. Os preços são altos, mas dentro do padrão da casa. Voltaria sem problemas e recomendaria para quem busca um almoço mais caprichado. O cardápio é muito extenso, o que até ajuda na variedade, mas também gera dúvida na escolha e, na minha percepção, nem tudo mantém o mesmo nível. Ainda conversamos com a gerência na saída, relatando o ocorrido, porque realmente queríamos entender se foi algo pontual ou se o padrão da casa mudou.","Agradecemos imensamente a sua visita e ficamos muito felizes em saber que a experiência foi positiva. Trabalhamos diariamente para oferecer atendimento de qualidade, boa gastronomia e um ambiente agradável. Esperamos recebê-lo novamente em breve. Atenciosamente, Restaurante A",Restaurante A,before,Lamentamos que sua visita não tenha atendido às expectativas. Nosso time busca oferecer um atendimento atencioso e consistente em todos os momentos. Lamentamos que o ambiente não tenha proporcionado o conforto esperado durante sua visita. Seguiremos atentos para oferecer experiências mais consistentes.,54,4.349442,77.435242,0.012914,True,False,,"Prezado(a) cliente, agradecemos por valorizar a apresentação de nossa mesa. Acreditamos que a estética compõe parte essencial do prazer de uma refeição sofisticada, formal e profissional.",37,4.830607,125.286979,0.007982,True,False,,Muito obrigado por compartilhar sua experiência com nós! Estamos felizes em saber que sua experiência foi positiva. Nos sentimos orgulhosos de saber que o filé à parmegiana e petit gâteau agradou. e agradecemos pelo elogio ao atendimento do [funcionário]. Ficamos felizes em ter proporcionado um bom encontro com amigos. Estamos ansiosos para recebê-lo novamente em breve!,78,4.412639,82.486832,0.012123,True,False,
41,"Tenho carinho pelo restaurante, mas nesta visita saí com sensação mista. Fomos no encontro com amigos e pedimos filé à parmegiana. O prato estava bom, embora eu esperasse mais pelo valor cobrado. O climatização boa ajuda bastante, mas houve garçom pouco atento e isso comprometeu a experiência. O atendimento começou bem, depois ficou disperso e tivemos que chamar o garçom algumas vezes. No geral, dá para voltar, mas a casa precisa rever a postura da equipe.","Lamentamos que a sua experiência não tenha transcorrido da forma como gostaríamos. Trabalhamos para manter o padrão de atendimento, tempo de entrega e qualidade dos pratos, e seus apontamentos serão repassados à equipe responsável para as devidas verificações. Caso deseje, pedimos a gentileza de nos encaminhar mais detalhes pelo e-mail sac@restaurante-a.exemplo.com, para que possamos apurar o ocorrido com maior precisão. Atenciosamente, Restaurante A",Restaurante A,before,"Prezado(a) cliente, recebemos seu comentário com grande satisfação. Valorizamos profundamente a qualidade do atendimento prestado por nossa equipe. Buscamos sempre oferecer preparações que atendam aos mais altos padrões de qualidade. Esperamos ter a oportunidade de recebê-lo(a) novamente.",59,3.939743,51.405366,0.019453,True,False,,"Lamentamos que o volume sonoro tenha dificultado a interação em sua mesa. Registramos sua observação para monitorar e equilibrar a acústica de nossa casa, especialmente em horários de pico.",35,4.990612,147.026381,0.006802,True,False,,"Obrigado por compartilhar sua experiência! Ficamos felizes que parte da experiência foi positiva, mas lamentamos que o garçom pouco atento tenha comprometido a experiência. Iremos trabalhar para melhorar esses aspectos. Esperamos vê-lo novamente!",46,4.262516,70.988367,0.014087,True,False,
